gene	FR	FS	PR	PS	Tsil	Trepl	npop	nout
LOC119218327	42	60	16	20	1151.3700000000001	2302.7400000000002	92	1
LOC119218330	24	22	5	2	269.28000000000003	538.5600000000001	92	1
LOC119218332	36	26	2	3	261.36	522.72	92	1
LOC119218333	15	10	4	3	208.89000000000001	417.78000000000003	92	1
LOC119218339	3	41	0	4	423.72	847.44	92	1
LOC119218340	17	26	4	6	373.23	746.46	92	1
LOC119218343	27	11	14	2	204.93	409.86	92	1
LOC119218344	8	20	4	4	296.01	592.02	92	1
LOC119218351	39	33	29	8	325.71000000000004	651.4200000000001	92	1
LOC119218354	45	43	13	12	731.61	1463.22	92	1
LOC119218359	39	40	8	9	544.5	1089	92	1
LOC119218362	21	14	7	8	260.37	520.74	92	1
LOC119218367	64	49	12	7	576.1800000000001	1152.3600000000001	92	1
LOC119218370	17	38	8	16	478.17	956.34	92	1
LOC119218371	1	6	6	5	397.98	795.96	92	1
LOC119218372	14	52	0	0	548.46	1096.92	92	1
LOC119218375	29	227	33	54	3359.07	6718.14	92	1
LOC119218382	58	35	9	5	646.47	1292.94	92	1
LOC119218383	25	52	16	12	872.19	1744.38	92	1
LOC119218389	29	60	4	15	710.82	1421.64	92	1
LOC119218399	23	40	1	8	659.34	1318.68	92	1
LOC119218405	5	0	1	2	218.79000000000002	437.58000000000004	92	1
LOC119218407	21	13	10	7	181.83	363.66	92	1
LOC119218409	6	19	10	9	384.12	768.24	92	1
LOC119218415	14	26	7	4	449.46000000000004	898.9200000000001	92	1
LOC119218417	35	69	11	10	833.58	1667.16	92	1
LOC119218420	1	4	1	1	188.43	376.86	92	1
LOC119218423	66	67	34	23	1732.5	3465	92	1
LOC119218431	21	28	7	10	782.76	1565.52	92	1
LOC119218434	24	28	5	3	414.81	829.62	92	1
LOC119218437	4	26	5	6	275.22	550.44	92	1
LOC119218439	50	191	25	33	2286.9	4573.8	92	1
LOC119218442	0	1	0	1	65.67	131.34	92	1
LOC119218450	153	64	37	11	1237.5	2475	92	1
LOC119218459	45	27	9	4	439.56	879.12	92	1
LOC119218463	20	51	7	7	646.47	1292.94	92	1
LOC119218470	8	22	10	2	338.58000000000004	677.1600000000001	92	1
LOC119218471	42	124	19	19	1661.5500000000002	3323.1000000000004	92	1
LOC119218476	75	108	31	22	1868.46	3736.92	92	1
LOC119218478	7	7	3	1	165.66	331.32	92	1
LOC119218482	5	28	2	3	290.07	580.14	92	1
LOC119218483	7	15	3	5	347.49	694.98	92	1
LOC119218486	1	11	7	4	523.71	1047.42	92	1
LOC119218490	52	34	12	7	640.5300000000001	1281.0600000000002	92	1
LOC119218498	66	55	33	16	895.95	1791.9	92	1
LOC119218503	39	55	20	19	1051.38	2102.76	92	1
LOC119218506	9	9	7	4	220.77	441.54	92	1
LOC119218507	360	275	99	66	4172.85	8345.7	92	1
LOC119218509	67	81	24	19	1054.02	2108.04	92	1
LOC119218510	1	0	13	7	187.11	374.22	92	1
LOC119218522	15	26	10	4	428.67	857.34	92	1
LOC119218534	4	34	6	4	497.97	995.94	92	1
LOC119218539	6	7	0	0	81.18	162.36	92	1
LOC119218540	44	69	9	13	698.94	1397.88	92	1
LOC119218547	30	11	11	5	459.36	918.72	92	1
LOC119218548	20	18	9	6	318.78000000000003	637.5600000000001	92	1
LOC119218555	32	40	3	9	509.85	1019.7	92	1
LOC119218556	15	8	5	4	263.34000000000003	526.6800000000001	92	1
LOC119218558	6	44	4	8	654.39	1308.78	92	1
LOC119218567	24	33	3	10	407.88	815.76	92	1
LOC119218568	15	34	2	3	378.18	756.36	92	1
LOC119218576	23	40	12	6	563.3100000000001	1126.6200000000001	92	1
LOC119218577	27	43	9	4	637.5600000000001	1275.1200000000001	92	1
LOC119218579	7	24	2	4	257.40000000000003	514.8000000000001	92	1
LOC119218585	13	20	2	0	252.45000000000002	504.90000000000003	92	1
LOC119218587	0	13	1	4	189.09	378.18	92	1
LOC119218588	4	33	4	5	492.03000000000003	984.0600000000001	92	1
LOC119218591	34	77	35	28	2008.71	4017.42	92	1
LOC119218597	61	53	18	16	793.98	1587.96	92	1
LOC119218598	17	10	30	10	477.18	954.36	92	1
LOC119218603	7	9	1	2	206.91	413.82	92	1
LOC119218607	9	18	5	3	215.82000000000002	431.64000000000004	92	1
LOC119218611	29	38	12	11	820.71	1641.42	92	1
LOC119218612	50	28	9	6	462	924	92	1
LOC119218613	21	8	20	5	606.5400000000001	1213.0800000000002	92	1
LOC119218616	1	1	0	0	137.28	274.56	92	1
LOC119218617	5	22	9	14	330.66	661.32	92	1
LOC119218619	4	9	1	1	95.04	190.08	92	1
LOC119218621	13	23	10	4	228.69	457.38	92	1
LOC119218625	22	17	2	1	449.13	898.26	92	1
LOC119218626	28	25	5	3	297.99	595.98	92	1
LOC119218631	50	48	24	25	933.57	1867.14	92	1
LOC119218634	19	54	15	11	844.47	1688.94	92	1
LOC119218640	64	32	20	12	637.5600000000001	1275.1200000000001	92	1
LOC119218641	4	58	3	15	981.4200000000001	1962.8400000000001	92	1
LOC119218642	124	64	149	83	1688.94	3377.88	92	1
LOC119218646	4	21	2	2	408.87	817.74	92	1
LOC119218651	26	24	5	6	315.81	631.62	92	1
LOC119218654	62	50	16	7	693.99	1387.98	92	1
LOC119218655	19	33	8	2	348.48	696.96	92	1
LOC119218659	3	19	1	3	395.01	790.02	92	1
LOC119218663	51	63	15	20	929.61	1859.22	92	1
LOC119218666	9	17	6	4	348.48	696.96	92	1
LOC119218668	34	22	10	2	449.13	898.26	92	1
LOC119218669	13	26	21	13	798.9300000000001	1597.8600000000001	92	1
LOC119218670	26	30	9	9	816.75	1633.5	92	1
LOC119218671	10	20	10	7	377.19	754.38	92	1
LOC119218672	4	37	13	9	340.56	681.12	92	1
LOC119218673	12	22	15	5	352.11	704.22	92	1
LOC119218675	0	4	2	0	105.93	211.86	92	1
LOC119218702	33	18	18	8	494.01000000000005	988.0200000000001	92	1
LOC119218703	24	45	11	11	612.8100000000001	1225.6200000000001	92	1
LOC119218705	31	34	8	9	347.49	694.98	92	1
LOC119218707	1	4	1	0	553.08	1106.16	92	1
LOC119218708	4	3	3	2	501.93	1003.86	92	1
LOC119218709	1	0	4	4	415.47	830.94	92	1
LOC119218710	2	9	1	1	395.34000000000003	790.6800000000001	92	1
LOC119218711	23	5	29	6	363.33000000000004	726.6600000000001	92	1
LOC119218712	12	1	5	3	361.35	722.7	92	1
LOC119218724	2	0	1	0	154.44	308.88	92	1
LOC119218726	21	30	4	7	393.03000000000003	786.0600000000001	92	1
LOC119218727	42	36	27	15	768.24	1536.48	92	1
LOC119218729	5	6	6	2	209.88000000000002	419.76000000000005	92	1
LOC119218731	3	5	1	2	259.05	518.1	92	1
LOC119218732	44	22	15	7	605.88	1211.76	92	1
LOC119218737	29	105	13	18	1513.71	3027.42	92	1
LOC119218738	18	7	5	2	147.51000000000002	295.02000000000004	92	1
LOC119218741	112	96	22	18	1370.16	2740.32	92	1
LOC119218758	38	32	10	10	688.0500000000001	1376.1000000000001	92	1
LOC119218760	26	58	10	13	676.1700000000001	1352.3400000000001	92	1
LOC119218761	1	55	5	9	637.23	1274.46	92	1
LOC119218764	7	46	4	9	597.96	1195.92	92	1
LOC119218767	23	41	8	8	577.1700000000001	1154.3400000000001	92	1
LOC119218771	44	28	24	18	761.3100000000001	1522.6200000000001	92	1
LOC119218776	22	37	14	7	499.95000000000005	999.9000000000001	92	1
LOC119218778	12	3	2	1	476.19	952.38	92	1
LOC119218780	48	18	17	9	452.43	904.86	92	1
LOC119218782	40	31	9	5	426.69	853.38	92	1
LOC119218790	9	33	1	4	374.22	748.44	92	1
LOC119218792	0	27	0	4	369.27000000000004	738.5400000000001	92	1
LOC119218797	8	8	7	5	355.41	710.82	92	1
LOC119218798	21	20	9	2	341.55	683.1	92	1
LOC119218802	49	171	14	26	2223.54	4447.08	92	1
LOC119218806	7	30	1	3	306.90000000000003	613.8000000000001	92	1
LOC119218809	2	21	1	4	303.93	607.86	92	1
LOC119218814	31	14	2	3	274.23	548.46	92	1
LOC119218815	6	28	2	1	266.31	532.62	92	1
LOC119218820	6	19	2	1	240.57000000000002	481.14000000000004	92	1
LOC119218825	21	26	6	1	205.92000000000002	411.84000000000003	92	1
LOC119218827	3	8	1	1	183.15	366.3	92	1
LOC119218828	17	21	4	6	172.26000000000002	344.52000000000004	92	1
LOC119218836	5	9	0	0	107.91000000000001	215.82000000000002	92	1
LOC119218843	1	5	0	0	60.39	120.78	92	1
LOC119218853	15	5	69	23	361.35	722.7	92	1
LOC119218854	2	4	4	2	214.5	429	92	1
LOC119218855	0	2	1	0	193.05	386.1	92	1
LOC119218857	0	2	2	1	192.39000000000001	384.78000000000003	92	1
LOC119218860	14	87	11	11	1136.52	2273.04	92	1
LOC119218870	95	106	26	16	855.36	1710.72	92	1
LOC119218872	23	14	5	1	262.35	524.7	92	1
LOC119218877	9	51	9	4	635.58	1271.16	92	1
LOC119218878	38	22	16	8	418.77000000000004	837.5400000000001	92	1
LOC119218880	75	44	46	17	1380.0600000000002	2760.1200000000003	92	1
LOC119218881	1	0	1	0	300.96000000000004	601.9200000000001	92	1
LOC119218883	23	16	25	7	260.37	520.74	92	1
LOC119218886	51	57	20	17	892.98	1785.96	92	1
LOC119218891	8	34	3	6	485.1	970.2	92	1
LOC119218893	27	18	10	4	448.14000000000004	896.2800000000001	92	1
LOC119218894	20	19	2	3	399.96000000000004	799.9200000000001	92	1
LOC119218898	19	9	11	7	255.42000000000002	510.84000000000003	92	1
LOC119218900	18	17	10	6	252.45000000000002	504.90000000000003	92	1
LOC119218904	28	23	12	5	292.05	584.1	92	1
LOC119218910	4	11	0	3	227.70000000000002	455.40000000000003	92	1
LOC119218912	1	5	3	1	395.67	791.34	92	1
LOC119218914	38	23	3	2	1177.1100000000001	2354.2200000000003	92	1
LOC119218918	56	71	58	45	1835.46	3670.92	92	1
LOC119218919	143	96	35	22	1735.8000000000002	3471.6000000000004	92	1
LOC119218921	48	65	24	20	1407.78	2815.56	92	1
LOC119218925	74	66	25	20	1231.89	2463.78	92	1
LOC119218928	41	40	19	16	1095.93	2191.86	92	1
LOC119218929	28	34	10	9	1095.93	2191.86	92	1
LOC119218930	21	54	20	21	1083.06	2166.12	92	1
LOC119218932	15	42	26	13	1010.7900000000001	2021.5800000000002	92	1
LOC119218933	8	48	14	19	998.9100000000001	1997.8200000000002	92	1
LOC119218934	43	47	33	21	982.08	1964.16	92	1
LOC119218936	38	40	26	15	957.33	1914.66	92	1
LOC119218938	5	4	2	1	418.77000000000004	837.5400000000001	92	1
LOC119218939	20	35	9	5	929.61	1859.22	92	1
LOC119218940	39	42	14	11	889.0200000000001	1778.0400000000002	92	1
LOC119218941	23	36	5	6	847.44	1694.88	92	1
LOC119218943	25	22	11	5	550.77	1101.54	92	1
LOC119218947	7	15	19	2	736.5600000000001	1473.1200000000001	92	1
LOC119218952	8	2	14	6	423.06	846.12	92	1
LOC119218954	39	26	11	13	631.62	1263.24	92	1
LOC119218957	23	57	7	6	617.76	1235.52	92	1
LOC119218966	9	19	3	7	478.17	956.34	92	1
LOC119218967	13	5	11	3	466.29	932.58	92	1
LOC119218972	2	0	9	6	436.59000000000003	873.1800000000001	92	1
LOC119218973	4	53	1	10	594.99	1189.98	92	1
LOC119218974	26	20	4	8	432.63	865.26	92	1
LOC119218975	2	19	7	7	430.65000000000003	861.3000000000001	92	1
LOC119218977	7	17	12	10	440.22	880.44	92	1
LOC119218978	8	3	1	1	334.62	669.24	92	1
LOC119218982	6	19	9	6	389.07	778.14	92	1
LOC119218990	5	20	0	1	308.88	617.76	92	1
LOC119218998	5	10	6	2	331.65000000000003	663.3000000000001	92	1
LOC119219001	17	15	7	2	318.78000000000003	637.5600000000001	92	1
LOC119219004	4	0	4	2	314.82	629.64	92	1
LOC119219007	43	31	9	7	481.14000000000004	962.2800000000001	92	1
LOC119219009	33	14	8	1	304.92	609.84	92	1
LOC119219010	16	9	24	6	303.93	607.86	92	1
LOC119219012	4	5	25	15	302.94	605.88	92	1
LOC119219013	10	3	4	2	294.03000000000003	588.0600000000001	92	1
LOC119219015	10	14	3	9	283.14	566.28	92	1
LOC119219017	20	26	9	6	472.23	944.46	92	1
LOC119219018	2	7	5	3	275.22	550.44	92	1
LOC119219019	6	3	13	9	270.27000000000004	540.5400000000001	92	1
LOC119219021	13	16	3	3	264.33	528.66	92	1
LOC119219023	12	9	7	3	253.44	506.88	92	1
LOC119219025	9	13	4	8	238.59	477.18	92	1
LOC119219027	15	11	7	4	228.69	457.38	92	1
LOC119219029	8	2	1	2	219.78	439.56	92	1
LOC119219030	25	8	0	0	215.82000000000002	431.64000000000004	92	1
LOC119219033	16	58	11	16	1202.8500000000001	2405.7000000000003	92	1
LOC119219036	1	6	2	4	192.06	384.12	92	1
LOC119219037	5	12	0	1	191.07000000000002	382.14000000000004	92	1
LOC119219038	1	9	0	2	190.08	380.16	92	1
LOC119219039	0	9	2	2	190.08	380.16	92	1
LOC119219041	1	7	1	2	164.34	328.68	92	1
LOC119219042	9	6	6	7	154.44	308.88	92	1
LOC119219052	14	13	3	3	350.46000000000004	700.9200000000001	92	1
LOC119219069	7	56	22	36	831.2700000000001	1662.5400000000002	92	1
LOC119219080	1	8	0	0	129.69	259.38	92	1
LOC119219081	18	86	37	28	1447.38	2894.76	92	1
LOC119219086	23	28	5	7	495	990	92	1
LOC119219087	2	38	4	7	458.37	916.74	92	1
LOC119219089	1	24	3	8	457.38	914.76	92	1
LOC119219090	11	40	4	9	457.38	914.76	92	1
LOC119219091	8	4	4	3	163.35	326.7	92	1
LOC119219095	22	33	8	9	570.24	1140.48	92	1
LOC119219106	69	54	10	16	938.5200000000001	1877.0400000000002	92	1
LOC119219107	24	55	9	14	828.63	1657.26	92	1
LOC119219108	30	53	6	9	760.32	1520.64	92	1
LOC119219109	32	27	12	9	432.63	865.26	92	1
LOC119219118	3	9	6	4	269.28000000000003	538.5600000000001	92	1
LOC119219119	23	60	16	17	1128.6000000000001	2257.2000000000003	92	1
LOC119219123	18	57	6	15	648.45	1296.9	92	1
LOC119219124	43	50	7	11	546.48	1092.96	92	1
LOC119219125	27	38	24	7	484.77000000000004	969.5400000000001	92	1
LOC119219130	3	19	0	3	225.72	451.44	92	1
LOC119219131	16	15	1	4	187.11	374.22	92	1
LOC119219137	6	71	3	21	1290.96	2581.92	92	1
LOC119219138	22	38	19	8	622.71	1245.42	92	1
LOC119219141	3	13	2	4	256.41	512.82	92	1
LOC119219144	25	19	4	4	348.48	696.96	92	1
LOC119219146	24	64	9	19	852.39	1704.78	92	1
LOC119219154	8	58	4	13	1055.3400000000001	2110.6800000000003	92	1
LOC119219159	6	57	4	3	729.63	1459.26	92	1
LOC119219161	35	27	5	8	325.71000000000004	651.4200000000001	92	1
LOC119219165	36	34	8	15	542.52	1085.04	92	1
LOC119219169	14	27	8	12	327.69	655.38	92	1
LOC119219172	95	96	16	9	1642.41	3284.82	92	1
LOC119219174	30	60	7	9	873.1800000000001	1746.3600000000001	92	1
LOC119219178	8	26	13	16	491.04	982.08	92	1
LOC119219183	99	65	62	22	1177.1100000000001	2354.2200000000003	92	1
LOC119219184	64	41	37	19	651.09	1302.18	92	1
LOC119219185	23	16	14	9	552.75	1105.5	92	1
LOC119219189	17	22	6	5	375.21000000000004	750.4200000000001	92	1
LOC119219200	8	43	6	8	733.59	1467.18	92	1
LOC119219208	1	6	1	0	96.03	192.06	92	1
LOC119219216	1	30	6	6	432.63	865.26	92	1
LOC119219221	23	17	10	3	361.35	722.7	92	1
LOC119219226	2	7	3	1	109.89	219.78	92	1
LOC119219230	4	11	1	3	383.13	766.26	92	1
LOC119219231	13	47	6	19	670.23	1340.46	92	1
LOC119219234	28	18	2	4	415.8	831.6	92	1
LOC119219235	23	17	10	3	365.31	730.62	92	1
LOC119219244	5	7	10	13	331.65000000000003	663.3000000000001	92	1
LOC119219247	8	18	9	5	380.16	760.32	92	1
LOC119219253	32	35	10	7	311.85	623.7	92	1
LOC119219254	240	102	66	28	2180.9700000000003	4361.9400000000005	92	1
LOC119219255	14	25	1	4	346.17	692.34	92	1
LOC119219258	0	66	3	9	761.3100000000001	1522.6200000000001	92	1
LOC119219272	13	35	7	7	403.92	807.84	92	1
LOC119219280	24	21	4	1	278.19	556.38	92	1
LOC119219283	6	6	2	3	193.05	386.1	92	1
LOC119219287	31	93	11	14	1129.5900000000001	2259.1800000000003	92	1
LOC119219289	13	12	3	3	176.22	352.44	92	1
LOC119219294	9	5	2	2	151.47	302.94	92	1
LOC119219296	12	52	14	8	838.5300000000001	1677.0600000000002	92	1
LOC119219300	43	65	15	15	700.9200000000001	1401.8400000000001	92	1
LOC119219303	9	33	7	10	674.19	1348.38	92	1
LOC119219316	6	12	11	5	495	990	92	1
LOC119219320	32	38	5	6	456.39000000000004	912.7800000000001	92	1
LOC119219321	15	30	6	7	456.39000000000004	912.7800000000001	92	1
LOC119219324	25	35	11	12	443.52000000000004	887.0400000000001	92	1
LOC119219329	20	32	4	5	374.22	748.44	92	1
LOC119219331	6	17	2	2	360.36	720.72	92	1
LOC119219352	15	17	2	3	223.74	447.48	92	1
LOC119219354	6	13	1	4	208.89000000000001	417.78000000000003	92	1
LOC119219356	27	42	5	4	529.65	1059.3	92	1
LOC119219359	0	2	6	5	176.22	352.44	92	1
LOC119219362	6	6	2	2	161.37	322.74	92	1
LOC119219366	9	7	0	1	111.87	223.74	92	1
LOC119219367	6	14	2	2	103.95	207.9	92	1
LOC119219390	7	44	2	6	615.78	1231.56	92	1
LOC119219391	3	6	0	2	172.26000000000002	344.52000000000004	92	1
LOC119219395	35	19	4	4	403.92	807.84	92	1
LOC119219398	23	63	16	16	888.0300000000001	1776.0600000000002	92	1
LOC119219400	44	137	28	37	2337.3900000000003	4674.780000000001	92	1
LOC119219404	40	53	13	14	747.45	1494.9	92	1
LOC119219405	1	12	1	2	125.73	251.46	92	1
LOC119219407	23	43	6	5	364.32	728.64	92	1
LOC119219408	45	134	18	25	1123.65	2247.3	92	1
LOC119219413	28	49	5	16	395.01	790.02	92	1
LOC119219419	23	74	22	18	1295.91	2591.82	92	1
LOC119219423	110	134	40	34	1953.27	3906.54	92	1
LOC119219425	10	5	1	2	320.76	641.52	92	1
LOC119219427	0	9	1	4	191.07000000000002	382.14000000000004	92	1
LOC119219431	12	6	3	0	198.99	397.98	92	1
LOC119219436	3	5	7	4	492.03000000000003	984.0600000000001	92	1
LOC119219440	8	43	1	7	495	990	92	1
LOC119219448	5	22	2	0	250.47	500.94	92	1
LOC119219455	30	27	7	5	371.25	742.5	92	1
LOC119219461	10	65	10	16	1107.81	2215.62	92	1
LOC119219464	21	47	17	17	782.1	1564.2	92	1
LOC119219465	37	51	17	14	872.19	1744.38	92	1
LOC119219466	21	23	20	9	623.7	1247.4	92	1
LOC119219471	2	12	19	21	470.25	940.5	92	1
LOC119219472	15	25	5	3	377.19	754.38	92	1
LOC119219475	32	3	13	5	315.81	631.62	92	1
LOC119219476	22	10	40	19	314.82	629.64	92	1
LOC119219477	9	11	3	3	192.06	384.12	92	1
LOC119219490	26	26	21	8	601.9200000000001	1203.8400000000001	92	1
LOC119219491	25	38	5	7	367.29	734.58	92	1
LOC119219506	14	15	9	3	407.88	815.76	92	1
LOC119219513	48	40	22	20	1486.65	2973.3	92	1
LOC119219521	25	54	41	19	1450.3500000000001	2900.7000000000003	92	1
LOC119219524	6	13	3	3	126.72	253.44	92	1
LOC119219527	17	37	9	14	393.03000000000003	786.0600000000001	92	1
LOC119219539	12	17	10	2	399.96000000000004	799.9200000000001	92	1
LOC119219541	18	18	6	5	440.55	881.1	92	1
LOC119219545	86	56	33	17	784.08	1568.16	92	1
LOC119219547	0	4	1	2	120.78	241.56	92	1
LOC119219549	29	19	10	4	367.29	734.58	92	1
LOC119219550	24	47	15	9	1053.3600000000001	2106.7200000000003	92	1
LOC119219551	10	7	24	17	244.53	489.06	92	1
LOC119219552	7	7	19	11	302.94	605.88	92	1
LOC119219554	2	3	0	3	612.8100000000001	1225.6200000000001	92	1
LOC119219555	8	10	2	2	211.86	423.72	92	1
LOC119219557	19	15	6	4	353.43	706.86	92	1
LOC119219558	30	23	15	8	591.03	1182.06	92	1
LOC119219560	3	5	3	1	239.25	478.5	92	1
LOC119219565	13	7	13	4	289.08000000000004	578.1600000000001	92	1
LOC119219566	8	7	5	2	425.70000000000005	851.4000000000001	92	1
LOC119219567	0	9	1	1	154.44	308.88	92	1
LOC119219570	12	30	3	4	768.57	1537.14	92	1
LOC119219572	9	16	3	6	372.24	744.48	92	1
LOC119219577	21	6	6	1	217.8	435.6	92	1
LOC119219580	6	10	0	0	181.17000000000002	362.34000000000003	92	1
LOC119219583	23	9	9	6	468.27000000000004	936.5400000000001	92	1
LOC119219587	126	112	66	52	2361.15	4722.3	92	1
LOC119219588	17	11	9	3	582.12	1164.24	92	1
LOC119219599	2	25	8	8	383.13	766.26	92	1
LOC119219603	15	1	0	0	226.71	453.42	92	1
LOC119219606	64	44	48	18	1291.95	2583.9	92	1
LOC119219608	4	4	55	28	2142.03	4284.06	92	1
LOC119219609	11	9	0	2	121.77000000000001	243.54000000000002	92	1
LOC119219615	4	19	18	10	650.76	1301.52	92	1
LOC119219618	51	58	4	9	675.1800000000001	1350.3600000000001	92	1
LOC119219626	19	50	5	15	702.9	1405.8	92	1
LOC119219628	22	12	15	11	160.38	320.76	92	1
LOC119219630	21	39	16	11	1192.95	2385.9	92	1
LOC119219634	9	34	4	3	349.47	698.94	92	1
LOC119219639	1	12	4	1	145.53	291.06	92	1
LOC119219642	16	34	12	9	536.58	1073.16	92	1
LOC119219647	2	1	13	9	382.8	765.6	92	1
LOC119219651	15	7	17	12	367.29	734.58	92	1
LOC119219652	23	7	46	17	358.38	716.76	92	1
LOC119219653	19	12	5	2	253.44	506.88	92	1
LOC119219654	7	3	9	8	253.44	506.88	92	1
LOC119219656	28	26	7	6	363.33000000000004	726.6600000000001	92	1
LOC119219659	9	18	11	1	271.26	542.52	92	1
LOC119219662	0	1	4	5	204.93	409.86	92	1
LOC119219668	69	75	17	14	901.89	1803.78	92	1
LOC119219676	17	53	19	14	1110.78	2221.56	92	1
LOC119219677	3	42	5	5	294.03000000000003	588.0600000000001	92	1
LOC119219678	22	34	14	8	380.16	760.32	92	1
LOC119219683	8	43	12	9	693	1386	92	1
LOC119219687	11	8	5	2	224.73000000000002	449.46000000000004	92	1
LOC119219690	30	38	6	8	480.15000000000003	960.3000000000001	92	1
LOC119219692	2	8	8	4	181.17000000000002	362.34000000000003	92	1
LOC119219693	4	39	6	15	797.94	1595.88	92	1
LOC119219694	17	66	4	10	775.1700000000001	1550.3400000000001	92	1
LOC119219695	29	92	8	12	1282.38	2564.76	92	1
LOC119219697	20	24	14	5	377.19	754.38	92	1
LOC119219698	10	56	8	16	608.85	1217.7	92	1
LOC119219700	25	45	13	20	607.86	1215.72	92	1
LOC119219704	5	47	4	12	625.6800000000001	1251.3600000000001	92	1
LOC119219706	39	58	29	20	1097.91	2195.82	92	1
LOC119219708	27	19	4	2	176.22	352.44	92	1
LOC119219711	1	11	1	1	137.61	275.22	92	1
LOC119219719	9	6	0	0	107.91000000000001	215.82000000000002	92	1
LOC119219721	83	101	29	18	1309.77	2619.54	92	1
LOC119219722	19	48	14	9	628.65	1257.3	92	1
LOC119219730	28	53	5	7	629.64	1259.28	92	1
LOC119219737	13	53	11	15	1039.5	2079	92	1
LOC119219739	18	36	13	13	763.2900000000001	1526.5800000000002	92	1
LOC119219744	39	13	7	2	210.87	421.74	92	1
LOC119219745	34	54	22	9	1062.6000000000001	2125.2000000000003	92	1
LOC119219748	1	19	1	10	432.63	865.26	92	1
LOC119219753	9	27	7	8	393.03000000000003	786.0600000000001	92	1
LOC119219755	21	17	6	5	582.12	1164.24	92	1
LOC119219756	8	6	3	2	277.2	554.4	92	1
LOC119219758	7	11	5	5	355.41	710.82	92	1
LOC119219790	12	35	24	15	693	1386	92	1
LOC119219792	4	8	1	0	172.26000000000002	344.52000000000004	92	1
LOC119219794	6	13	3	2	219.78	439.56	92	1
LOC119219795	1	3	0	0	95.04	190.08	92	1
LOC119219799	5	14	3	2	179.19	358.38	92	1
LOC119219800	13	14	10	5	208.89000000000001	417.78000000000003	92	1
LOC119219801	14	32	3	8	510.51000000000005	1021.0200000000001	92	1
LOC119219804	2	3	12	9	146.52	293.04	92	1
LOC119219805	1	5	12	8	146.52	293.04	92	1
LOC119219807	2	2	0	0	76.56	153.12	92	1
LOC119219813	13	13	4	1	142.56	285.12	92	1
LOC119219817	64	36	17	9	753.39	1506.78	92	1
LOC119219822	5	10	0	0	206.91	413.82	92	1
LOC119219824	16	7	18	7	114.84	229.68	92	1
LOC119219826	3	1	3	3	505.89000000000004	1011.7800000000001	92	1
LOC119219829	19	29	4	3	368.28000000000003	736.5600000000001	92	1
LOC119219830	31	41	14	5	461.34000000000003	922.6800000000001	92	1
LOC119219831	5	68	13	28	934.5600000000001	1869.1200000000001	92	1
LOC119219832	11	46	2	6	535.59	1071.18	92	1
LOC119219839	2	8	6	1	471.24	942.48	92	1
LOC119219840	1	12	1	1	253.44	506.88	92	1
LOC119219841	27	21	4	2	277.2	554.4	92	1
LOC119219844	1	9	2	6	234.63000000000002	469.26000000000005	92	1
LOC119219845	22	50	12	9	658.35	1316.7	92	1
LOC119219849	23	15	3	4	282.15000000000003	564.3000000000001	92	1
LOC119219852	1	5	20	24	693.6600000000001	1387.3200000000002	92	1
LOC119219855	34	26	7	7	371.25	742.5	92	1
LOC119219856	93	215	25	56	2920.5	5841	92	1
LOC119219857	47	53	16	10	996.9300000000001	1993.8600000000001	92	1
LOC119219859	10	53	14	16	1087.02	2174.04	92	1
LOC119219861	16	27	2	4	204.93	409.86	92	1
LOC119219863	12	18	3	10	394.02000000000004	788.0400000000001	92	1
LOC119219864	7	7	3	3	234.63000000000002	469.26000000000005	92	1
LOC119219865	4	8	4	2	227.70000000000002	455.40000000000003	92	1
LOC119219867	9	15	11	2	570.24	1140.48	92	1
LOC119219869	64	80	21	9	955.35	1910.7	92	1
LOC119219877	11	28	1	6	673.2	1346.4	92	1
LOC119219878	30	49	12	14	866.9100000000001	1733.8200000000002	92	1
LOC119219883	36	48	8	6	689.0400000000001	1378.0800000000002	92	1
